id,obs_id,choice,chosen_alt,av_car,av_bus,av_air,av_rail,time_car,time_bus,time_air,time_rail,cost_car,cost_bus,cost_air,cost_rail,access_bus,access_air,access_rail,service_air,service_rail,female,business,income
228,3182,1,car,1,1,1,1,300,390,70,130,40,15,95,75,5,50,10,2,3,0,0,1
228,3183,4,rail,1,1,1,1,300,390,70,120,45,25,95,35,20,50,10,3,2,0,0,1
228,3184,1,car,1,1,1,1,275,420,80,170,30,20,95,35,20,35,25,3,2,0,0,1
228,3185,1,car,1,1,1,1,300,420,50,155,40,20,110,65,5,50,20,2,1,0,0,1
228,3186,4,rail,1,1,1,1,345,420,60,170,35,20,110,35,25,45,15,2,1,0,0,1
228,3187,1,car,1,1,1,1,250,420,50,155,40,15,95,75,10,40,25,1,2,0,0,1
228,3188,4,rail,1,1,1,1,345,390,90,155,35,15,65,35,10,50,10,3,1,0,0,1
228,3189,1,car,1,1,1,1,390,390,50,170,35,15,95,35,5,40,25,2,3,0,0,1
228,3190,3,air,1,1,1,1,250,420,90,140,45,15,50,65,20,35,25,3,2,0,0,1
228,3191,4,rail,1,1,1,1,250,390,90,170,40,20,65,35,15,35,25,3,2,0,0,1
228,3192,2,bus,1,1,1,1,300,300,50,170,40,30,65,65,5,50,25,1,2,0,0,1
229,3193,3,air,1,1,1,1,390,390,70,130,30,15,95,75,10,45,15,2,3,1,0,1
229,3194,4,rail,1,1,1,1,345,345,60,120,45,35,95,45,25,50,5,3,1,1,0,1
229,3195,4,rail,1,1,1,1,250,390,90,120,45,20,50,75,20,50,5,1,2,1,0,1
229,3196,2,bus,1,1,1,1,300,420,50,130,45,15,110,75,10,45,15,2,3,1,0,1
229,3197,1,car,1,1,1,1,390,420,90,130,30,15,65,65,20,35,20,3,1,1,0,1
229,3198,4,rail,1,1,1,1,250,390,80,155,45,15,65,45,10,50,20,3,1,1,0,1
229,3199,1,car,1,1,1,1,250,330,80,155,45,30,50,65,10,45,15,1,3,1,0,1
229,3200,1,car,1,1,1,1,275,390,90,130,40,15,80,65,5,40,20,3,1,1,0,1
229,3201,4,rail,1,1,1,1,275,420,50,155,50,20,80,35,15,50,10,1,3,1,0,1
229,3202,1,car,1,1,1,1,390,390,50,120,35,35,95,75,25,35,15,1,2,1,0,1
229,3203,1,car,1,1,1,1,300,390,80,155,30,15,95,45,5,45,25,3,1,1,0,1
229,3204,4,rail,1,1,1,1,300,330,90,155,35,30,65,45,15,35,20,3,1,1,0,1
229,3205,1,car,1,1,1,1,250,360,90,120,50,30,65,55,25,35,25,3,2,1,0,1
229,3206,1,car,1,1,1,1,390,390,70,120,35,35,95,55,20,45,10,1,1,1,0,1
230,3207,3,air,0,1,1,0,0,390,90,0,0,35,50,0,20,35,0,1,0,1,1,1
230,3208,3,air,0,1,1,0,0,300,80,0,0,35,110,0,10,40,0,3,0,1,1,1
230,3209,3,air,0,1,1,0,0,390,50,0,0,35,80,0,5,55,0,2,0,1,1,1
230,3210,3,air,0,1,1,0,0,330,80,0,0,35,95,0,20,45,0,1,0,1,1,1
230,3211,3,air,0,1,1,0,0,420,60,0,0,15,65,0,15,55,0,1,0,1,1,1
230,3212,3,air,0,1,1,0,0,420,80,0,0,20,80,0,15,50,0,1,0,1,1,1
230,3213,2,bus,0,1,1,0,0,360,80,0,0,20,80,0,5,40,0,3,0,1,1,1
230,3214,3,air,0,1,1,0,0,360,90,0,0,30,80,0,15,35,0,2,0,1,1,1
230,3215,3,air,0,1,1,0,0,420,70,0,0,25,95,0,20,50,0,1,0,1,1,1
230,3216,3,air,0,1,1,0,0,360,80,0,0,30,95,0,15,35,0,1,0,1,1,1
230,3217,3,air,0,1,1,0,0,300,80,0,0,30,50,0,10,55,0,2,0,1,1,1
230,3218,3,air,0,1,1,0,0,360,60,0,0,25,110,0,25,50,0,3,0,1,1,1
230,3219,3,air,0,1,1,0,0,420,60,0,0,20,65,0,20,50,0,1,0,1,1,1
230,3220,3,air,0,1,1,0,0,420,60,0,0,20,50,0,5,55,0,3,0,1,1,1
231,3221,4,rail,1,1,1,1,390,390,50,170,40,30,50,35,10,55,5,3,2,0,1,1
231,3222,4,rail,1,1,1,1,250,420,90,120,50,15,65,75,25,45,5,1,3,0,1,1
231,3223,1,car,1,1,1,1,300,390,70,155,30,20,110,75,5,40,25,1,2,0,1,1
231,3224,4,rail,1,1,1,1,250,330,90,170,40,35,80,35,10,40,25,1,2,0,1,1
231,3225,3,air,1,1,1,1,275,420,90,130,30,20,80,75,25,35,25,2,2,0,1,1
231,3226,1,car,1,1,1,1,275,300,50,170,45,30,95,35,25,45,10,3,2,0,1,1
231,3227,4,rail,1,1,1,1,275,300,60,120,50,35,110,75,5,40,15,2,3,0,1,1
231,3228,4,rail,1,1,1,1,250,330,70,170,45,20,80,45,10,45,20,1,2,0,1,1
231,3229,4,rail,1,1,1,1,390,420,50,140,35,15,95,55,10,55,10,3,1,0,1,1
231,3230,4,rail,1,1,1,1,345,360,70,140,35,30,110,45,5,40,25,1,3,0,1,1
231,3231,4,rail,1,1,1,1,345,390,80,120,45,25,65,35,25,55,5,3,1,0,1,1
231,3232,1,car,1,1,1,1,250,390,60,130,50,20,80,75,15,55,15,1,3,0,1,1
231,3233,4,rail,1,1,1,1,275,330,90,140,45,30,65,65,15,45,15,1,2,0,1,1
231,3234,3,air,1,1,1,1,300,420,80,140,45,25,50,55,15,50,10,1,3,0,1,1
232,3235,4,rail,1,1,0,1,300,330,0,170,40,25,0,35,15,0,25,0,2,1,0,4
232,3236,1,car,1,1,0,1,345,345,0,130,40,30,0,55,15,0,20,0,3,1,0,4
232,3237,4,rail,1,1,0,1,345,390,0,130,35,20,0,65,25,0,5,0,2,1,0,4
232,3238,4,rail,1,1,0,1,275,360,0,140,40,25,0,55,25,0,20,0,1,1,0,4
232,3239,4,rail,1,1,0,1,275,420,0,130,45,20,0,35,15,0,15,0,3,1,0,4
232,3240,1,car,1,1,0,1,250,420,0,140,50,20,0,55,20,0,25,0,1,1,0,4
232,3241,4,rail,1,1,0,1,390,420,0,130,30,20,0,75,20,0,10,0,2,1,0,4
232,3242,4,rail,1,1,0,1,250,420,0,155,35,20,0,55,15,0,20,0,2,1,0,4
232,3243,4,rail,1,1,0,1,300,300,0,140,35,30,0,45,20,0,20,0,2,1,0,4
232,3244,1,car,1,1,0,1,390,390,0,130,30,20,0,75,10,0,10,0,1,1,0,4
232,3245,2,bus,1,1,0,1,390,390,0,140,35,15,0,75,5,0,20,0,1,1,0,4
232,3246,1,car,1,1,0,1,300,390,0,170,40,20,0,45,20,0,5,0,1,1,0,4
232,3247,4,rail,1,1,0,1,345,345,0,130,45,25,0,45,20,0,10,0,1,1,0,4
232,3248,1,car,1,1,0,1,275,420,0,120,50,15,0,75,5,0,5,0,3,1,0,4
233,3249,3,air,0,1,1,1,0,360,90,140,0,20,50,65,10,40,20,2,3,0,0,1
233,3250,3,air,0,1,1,1,0,360,60,140,0,30,50,55,25,55,5,2,3,0,0,1
233,3251,2,bus,0,1,1,1,0,360,90,130,0,25,65,55,20,35,20,2,3,0,0,1
233,3252,4,rail,0,1,1,1,0,420,90,140,0,15,50,55,10,35,25,1,3,0,0,1
233,3253,2,bus,0,1,1,1,0,300,70,120,0,35,65,75,20,50,10,1,2,0,0,1
233,3254,4,rail,0,1,1,1,0,390,90,140,0,25,50,55,5,50,15,3,1,0,0,1
233,3255,4,rail,0,1,1,1,0,345,60,130,0,35,95,75,10,40,15,3,2,0,0,1
233,3256,4,rail,0,1,1,1,0,345,80,120,0,30,110,45,25,40,5,3,1,0,0,1
233,3257,4,rail,0,1,1,1,0,420,60,170,0,15,110,35,20,40,15,2,1,0,0,1
233,3258,3,air,0,1,1,1,0,390,90,155,0,25,50,55,20,40,20,2,1,0,0,1
233,3259,4,rail,0,1,1,1,0,300,80,155,0,35,95,45,10,40,25,3,1,0,0,1
233,3260,2,bus,0,1,1,1,0,300,60,155,0,35,110,65,5,50,20,1,3,0,0,1
233,3261,4,rail,0,1,1,1,0,360,70,120,0,20,110,75,25,40,15,1,3,0,0,1
233,3262,3,air,0,1,1,1,0,345,80,155,0,30,50,55,15,50,10,1,2,0,0,1
234,3263,3,air,0,1,1,0,0,390,50,0,0,20,50,0,15,45,0,2,0,0,0,4
234,3264,2,bus,0,1,1,0,0,390,60,0,0,25,110,0,25,40,0,3,0,0,0,4
234,3265,3,air,0,1,1,0,0,420,60,0,0,20,95,0,25,55,0,2,0,0,0,4
234,3266,2,bus,0,1,1,0,0,390,50,0,0,25,80,0,20,50,0,3,0,0,0,4
234,3267,3,air,0,1,1,0,0,420,60,0,0,15,110,0,5,40,0,2,0,0,0,4
234,3268,3,air,0,1,1,0,0,345,80,0,0,35,80,0,25,45,0,3,0,0,0,4
234,3269,3,air,0,1,1,0,0,390,60,0,0,25,65,0,20,55,0,3,0,0,0,4
234,3270,3,air,0,1,1,0,0,390,60,0,0,15,50,0,10,55,0,3,0,0,0,4
234,3271,3,air,0,1,1,0,0,360,50,0,0,30,50,0,15,50,0,2,0,0,0,4
234,3272,3,air,0,1,1,0,0,360,70,0,0,20,95,0,5,40,0,3,0,0,0,4
234,3273,3,air,0,1,1,0,0,390,70,0,0,15,110,0,10,40,0,1,0,0,0,4
234,3274,2,bus,0,1,1,0,0,330,70,0,0,15,95,0,10,45,0,3,0,0,0,4
234,3275,3,air,0,1,1,0,0,390,50,0,0,35,65,0,10,55,0,1,0,0,0,4
234,3276,3,air,0,1,1,0,0,360,90,0,0,25,50,0,20,55,0,2,0,0,0,4
235,3277,1,car,1,1,1,1,250,300,70,170,45,25,80,35,5,35,25,3,2,0,0,1
235,3278,4,rail,1,1,1,1,275,390,70,140,50,25,80,35,20,40,15,1,3,0,0,1
235,3279,1,car,1,1,1,1,390,390,60,120,40,20,110,75,5,45,20,1,3,0,0,1
235,3280,4,rail,1,1,1,1,300,360,80,170,40,25,50,35,15,55,5,2,3,0,0,1
235,3281,1,car,1,1,1,1,345,345,70,155,30,35,95,55,15,40,20,1,3,0,0,1
235,3282,1,car,1,1,1,1,275,300,70,170,40,30,65,35,5,45,25,1,3,0,0,1
235,3283,3,air,1,1,1,1,345,345,90,130,35,35,50,65,20,35,20,2,3,0,0,1
235,3284,1,car,1,1,1,1,300,330,50,130,50,30,65,75,15,55,5,3,2,0,0,1
235,3285,1,car,1,1,1,1,250,360,60,170,30,30,95,55,25,45,20,1,3,0,0,1
235,3286,3,air,1,1,1,1,345,390,50,170,35,25,50,45,25,55,5,3,2,0,0,1
235,3287,1,car,1,1,1,1,275,330,80,155,50,30,65,55,20,35,20,2,1,0,0,1
235,3288,1,car,1,1,1,1,345,390,70,140,30,15,95,65,5,45,20,1,3,0,0,1
235,3289,1,car,1,1,1,1,250,330,60,120,50,30,110,75,25,45,10,3,2,0,0,1
235,3290,1,car,1,1,1,1,300,420,90,170,35,20,65,35,15,35,25,3,2,0,0,1
236,3291,3,air,1,1,1,1,250,330,90,140,30,35,80,65,25,35,15,2,1,0,1,2
236,3292,3,air,1,1,1,1,300,390,80,155,35,25,65,45,15,45,15,1,3,0,1,2
236,3293,4,rail,1,1,1,1,250,420,60,140,50,20,95,75,15,45,10,1,3,0,1,2
236,3294,4,rail,1,1,1,1,275,390,70,140,35,15,95,65,5,35,20,2,3,0,1,2
236,3295,3,air,1,1,1,1,390,420,50,130,30,20,80,65,20,35,25,2,1,0,1,2
236,3296,4,rail,1,1,1,1,390,390,70,130,35,35,110,35,25,45,10,3,1,0,1,2
236,3297,3,air,1,1,1,1,300,330,90,120,45,35,50,65,25,55,5,3,1,0,1,2
236,3298,4,rail,1,1,1,1,300,330,80,155,40,25,50,35,15,50,5,1,2,0,1,2
236,3299,4,rail,1,1,1,1,275,300,80,170,40,35,80,55,10,40,25,1,2,0,1,2
236,3300,4,rail,1,1,1,1,345,345,70,170,35,35,50,45,25,55,5,3,2,0,1,2
236,3301,4,rail,1,1,1,1,275,390,60,155,50,25,65,55,15,50,15,3,2,0,1,2
236,3302,3,air,1,1,1,1,345,360,50,120,35,35,80,75,15,40,10,3,2,0,1,2
236,3303,4,rail,1,1,1,1,250,300,50,120,50,35,95,65,5,50,10,2,1,0,1,2
236,3304,4,rail,1,1,1,1,345,345,60,155,40,30,65,45,20,55,5,1,2,0,1,2
237,3305,3,air,1,1,1,0,275,330,80,0,50,35,65,0,20,55,0,3,0,1,1,1
237,3306,1,car,1,1,1,0,275,330,70,0,45,15,110,0,5,40,0,2,0,1,1,1
237,3307,1,car,1,1,1,0,300,300,60,0,45,15,110,0,10,40,0,2,0,1,1,1
237,3308,3,air,1,1,1,0,390,390,60,0,35,35,95,0,10,45,0,2,0,1,1,1
237,3309,3,air,1,1,1,0,275,360,50,0,40,30,80,0,20,50,0,1,0,1,1,1
237,3310,1,car,1,1,1,0,250,360,60,0,50,25,110,0,15,45,0,3,0,1,1,1
237,3311,1,car,1,1,1,0,250,390,90,0,45,20,50,0,25,35,0,2,0,1,1,1
237,3312,3,air,1,1,1,0,275,360,70,0,40,30,65,0,10,50,0,2,0,1,1,1
237,3313,3,air,1,1,1,0,275,390,90,0,30,25,65,0,15,40,0,1,0,1,1,1
237,3314,3,air,1,1,1,0,390,390,90,0,30,25,65,0,25,35,0,3,0,1,1,1
237,3315,3,air,1,1,1,0,275,330,70,0,50,25,80,0,25,50,0,1,0,1,1,1
237,3316,3,air,1,1,1,0,390,420,60,0,35,15,110,0,25,35,0,2,0,1,1,1
237,3317,3,air,1,1,1,0,300,390,50,0,45,25,50,0,10,55,0,2,0,1,1,1
237,3318,1,car,1,1,1,0,250,300,80,0,40,30,80,0,15,40,0,1,0,1,1,1
238,3319,3,air,1,1,1,1,250,330,80,130,50,30,50,55,15,55,10,2,1,0,0,1
238,3320,1,car,1,1,1,1,300,330,70,140,30,35,95,75,15,50,25,1,2,0,0,1
238,3321,1,car,1,1,1,1,390,390,80,130,30,30,80,65,10,35,25,1,3,0,0,1
238,3322,1,car,1,1,1,1,300,390,70,130,40,15,95,75,5,50,10,2,3,0,0,1
238,3323,4,rail,1,1,1,1,300,390,70,120,45,25,95,35,20,50,10,3,2,0,0,1
238,3324,1,car,1,1,1,1,275,420,80,170,30,20,95,35,20,35,25,3,2,0,0,1
238,3325,1,car,1,1,1,1,300,420,50,155,40,20,110,65,5,50,20,2,1,0,0,1
238,3326,4,rail,1,1,1,1,345,420,60,170,35,20,110,35,25,45,15,2,1,0,0,1
238,3327,1,car,1,1,1,1,250,360,60,170,40,30,95,45,25,45,10,1,2,0,0,1
238,3328,1,car,1,1,1,1,345,390,90,155,35,15,65,35,10,50,10,3,1,0,0,1
238,3329,4,rail,1,1,1,1,390,390,50,170,35,15,95,35,5,40,25,2,3,0,0,1
238,3330,1,car,1,1,1,1,250,420,90,140,45,15,50,65,20,35,25,3,2,0,0,1
238,3331,4,rail,1,1,1,1,250,390,90,170,40,20,65,35,15,35,25,3,2,0,0,1
238,3332,2,bus,1,1,1,1,300,300,50,170,40,30,65,65,5,50,25,1,2,0,0,1
239,3333,4,rail,0,1,0,1,0,390,0,130,0,15,0,75,10,0,15,0,3,1,1,2
239,3334,4,rail,0,1,0,1,0,345,0,120,0,35,0,45,25,0,5,0,1,1,1,2
239,3335,4,rail,0,1,0,1,0,390,0,120,0,20,0,75,20,0,5,0,2,1,1,2
239,3336,4,rail,0,1,0,1,0,420,0,130,0,15,0,75,10,0,15,0,3,1,1,2
239,3337,4,rail,0,1,0,1,0,420,0,130,0,15,0,65,20,0,20,0,1,1,1,2
239,3338,4,rail,0,1,0,1,0,390,0,155,0,15,0,45,10,0,20,0,1,1,1,2
239,3339,4,rail,0,1,0,1,0,330,0,155,0,30,0,65,10,0,15,0,3,1,1,2
239,3340,4,rail,0,1,0,1,0,390,0,130,0,15,0,65,5,0,20,0,1,1,1,2
239,3341,4,rail,0,1,0,1,0,420,0,155,0,20,0,35,15,0,10,0,3,1,1,2
239,3342,4,rail,0,1,0,1,0,360,0,155,0,30,0,45,20,0,5,0,3,1,1,2
239,3343,4,rail,0,1,0,1,0,390,0,120,0,35,0,75,25,0,15,0,2,1,1,2
239,3344,4,rail,0,1,0,1,0,390,0,155,0,15,0,45,5,0,25,0,1,1,1,2
239,3345,4,rail,0,1,0,1,0,360,0,120,0,30,0,55,25,0,25,0,2,1,1,2
239,3346,4,rail,0,1,0,1,0,390,0,120,0,35,0,55,20,0,10,0,1,1,1,2
240,3347,1,car,1,1,0,1,300,300,0,170,30,35,0,55,10,0,25,0,2,1,0,4
240,3348,4,rail,1,1,0,1,345,345,0,130,45,25,0,35,10,0,5,0,3,1,0,4
240,3349,1,car,1,1,0,1,390,390,0,155,35,35,0,55,5,0,15,0,1,1,0,4
240,3350,4,rail,1,1,0,1,300,330,0,120,45,35,0,55,20,0,5,0,3,1,0,4
240,3351,4,rail,1,1,0,1,345,420,0,170,30,15,0,45,15,0,10,0,2,1,0,4
240,3352,1,car,1,1,0,1,345,420,0,120,30,20,0,75,15,0,10,0,2,1,0,4
240,3353,1,car,1,1,0,1,250,360,0,120,50,20,0,45,5,0,20,0,2,1,0,4
240,3354,4,rail,1,1,0,1,275,360,0,170,35,30,0,35,15,0,20,0,3,1,0,4
240,3355,4,rail,1,1,0,1,275,420,0,120,50,25,0,45,20,0,15,0,3,1,0,4
240,3356,4,rail,1,1,0,1,275,360,0,120,50,30,0,45,15,0,20,0,2,1,0,4
240,3357,4,rail,1,1,0,1,275,360,0,130,50,15,0,65,20,0,15,0,3,1,0,4
240,3358,4,rail,1,1,0,1,345,360,0,140,30,25,0,75,25,0,5,0,2,1,0,4
240,3359,4,rail,1,1,0,1,250,420,0,130,50,20,0,65,20,0,10,0,2,1,0,4
240,3360,4,rail,1,1,0,1,390,420,0,140,35,20,0,55,5,0,5,0,1,1,0,4
241,3361,3,air,1,1,1,0,390,390,50,0,40,30,50,0,10,55,0,3,0,1,0,1
241,3362,1,car,1,1,1,0,390,420,50,0,30,20,80,0,15,55,0,2,0,1,0,1
241,3363,1,car,1,1,1,0,250,420,90,0,50,15,65,0,25,45,0,1,0,1,0,1
241,3364,1,car,1,1,1,0,300,390,70,0,30,20,110,0,5,40,0,1,0,1,0,1
241,3365,1,car,1,1,1,0,250,330,90,0,40,35,80,0,10,40,0,1,0,1,0,1
241,3366,2,bus,1,1,1,0,275,300,50,0,45,30,95,0,25,45,0,3,0,1,0,1
241,3367,1,car,1,1,1,0,275,300,60,0,50,35,110,0,5,40,0,2,0,1,0,1
241,3368,2,bus,1,1,1,0,390,420,50,0,35,15,95,0,10,55,0,3,0,1,0,1
241,3369,1,car,1,1,1,0,345,360,70,0,35,30,110,0,5,40,0,1,0,1,0,1
241,3370,1,car,1,1,1,0,345,390,80,0,45,25,65,0,25,55,0,3,0,1,0,1
241,3371,1,car,1,1,1,0,250,390,60,0,50,20,80,0,15,55,0,1,0,1,0,1
241,3372,1,car,1,1,1,0,390,390,70,0,30,35,110,0,5,35,0,2,0,1,0,1
241,3373,1,car,1,1,1,0,275,330,90,0,45,30,65,0,15,45,0,1,0,1,0,1
241,3374,1,car,1,1,1,0,300,420,80,0,45,25,50,0,15,50,0,1,0,1,0,1
242,3375,4,rail,1,1,0,1,300,330,0,170,40,25,0,35,15,0,25,0,2,0,0,1
242,3376,1,car,1,1,0,1,345,345,0,130,40,30,0,55,15,0,20,0,3,0,0,1
242,3377,4,rail,1,1,0,1,390,390,0,140,35,35,0,45,5,0,20,0,1,0,0,1
242,3378,1,car,1,1,0,1,345,390,0,130,35,20,0,65,25,0,5,0,2,0,0,1
242,3379,4,rail,1,1,0,1,275,360,0,140,40,25,0,55,25,0,20,0,1,0,0,1
242,3380,4,rail,1,1,0,1,275,420,0,130,45,20,0,35,15,0,15,0,3,0,0,1
242,3381,4,rail,1,1,0,1,250,420,0,140,50,20,0,55,20,0,25,0,1,0,0,1
242,3382,1,car,1,1,0,1,250,420,0,155,35,20,0,55,15,0,20,0,2,0,0,1
242,3383,1,car,1,1,0,1,300,300,0,140,35,30,0,45,20,0,20,0,2,0,0,1
242,3384,1,car,1,1,0,1,390,390,0,140,35,15,0,75,5,0,20,0,1,0,0,1
242,3385,4,rail,1,1,0,1,275,360,0,155,50,15,0,35,5,0,20,0,1,0,0,1
242,3386,1,car,1,1,0,1,300,390,0,170,40,20,0,45,20,0,5,0,1,0,0,1
242,3387,2,bus,1,1,0,1,345,345,0,130,45,25,0,45,20,0,10,0,1,0,0,1
242,3388,1,car,1,1,0,1,275,420,0,120,50,15,0,75,5,0,5,0,3,0,0,1
243,3389,3,air,0,1,1,1,0,360,90,140,0,20,50,65,10,40,20,2,3,0,0,3
243,3390,3,air,0,1,1,1,0,360,60,140,0,30,50,55,25,55,5,2,3,0,0,3
243,3391,3,air,0,1,1,1,0,360,90,130,0,25,65,55,20,35,20,2,3,0,0,3
243,3392,4,rail,0,1,1,1,0,420,90,140,0,15,50,55,10,35,25,1,3,0,0,3
243,3393,4,rail,0,1,1,1,0,300,70,120,0,35,65,75,20,50,10,1,2,0,0,3
243,3394,3,air,0,1,1,1,0,345,90,130,0,35,65,35,10,40,20,3,1,0,0,3
243,3395,4,rail,0,1,1,1,0,345,60,130,0,35,95,75,10,40,15,3,2,0,0,3
243,3396,4,rail,0,1,1,1,0,345,80,120,0,30,110,45,25,40,5,3,1,0,0,3
243,3397,4,rail,0,1,1,1,0,420,60,170,0,15,110,35,20,40,15,2,1,0,0,3
243,3398,4,rail,0,1,1,1,0,300,80,155,0,35,95,45,10,40,25,3,1,0,0,3
243,3399,4,rail,0,1,1,1,0,300,60,155,0,35,110,65,5,50,20,1,3,0,0,3
243,3400,4,rail,0,1,1,1,0,360,70,120,0,20,110,75,25,40,15,1,3,0,0,3
243,3401,4,rail,0,1,1,1,0,345,80,155,0,30,50,55,15,50,10,1,2,0,0,3
243,3402,3,air,0,1,1,1,0,300,80,130,0,25,50,75,5,50,15,2,1,0,0,3
244,3403,3,air,0,1,1,1,0,390,50,155,0,20,50,55,15,45,15,2,3,0,0,3
244,3404,4,rail,0,1,1,1,0,390,60,130,0,25,110,45,25,40,10,3,1,0,0,3
244,3405,4,rail,0,1,1,1,0,420,60,130,0,20,95,55,25,55,5,2,1,0,0,3
244,3406,4,rail,0,1,1,1,0,420,50,130,0,15,110,75,20,45,10,2,3,0,0,3
244,3407,4,rail,0,1,1,1,0,420,60,140,0,15,110,65,5,40,25,2,1,0,0,3
244,3408,4,rail,0,1,1,1,0,345,80,120,0,35,80,45,25,45,10,3,1,0,0,3
244,3409,4,rail,0,1,1,1,0,390,60,170,0,25,65,45,20,55,15,3,2,0,0,3
244,3410,3,air,0,1,1,1,0,390,60,140,0,15,50,65,10,55,5,3,1,0,0,3
244,3411,4,rail,0,1,1,1,0,360,90,120,0,30,95,45,25,40,10,2,3,0,0,3
244,3412,4,rail,0,1,1,1,0,360,70,170,0,20,95,45,5,40,25,3,2,0,0,3
244,3413,4,rail,0,1,1,1,0,390,70,120,0,15,110,65,10,40,25,1,3,0,0,3
244,3414,4,rail,0,1,1,1,0,330,70,140,0,15,95,65,10,45,20,3,1,0,0,3
244,3415,3,air,0,1,1,1,0,390,50,140,0,35,65,75,10,55,10,1,3,0,0,3
244,3416,4,rail,0,1,1,1,0,360,90,140,0,25,50,35,20,55,5,2,3,0,0,3
245,3417,2,bus,0,1,1,0,0,300,70,0,0,25,80,0,5,35,0,3,0,0,0,2
245,3418,3,air,0,1,1,0,0,390,70,0,0,25,80,0,20,40,0,1,0,0,0,2
245,3419,2,bus,0,1,1,0,0,390,60,0,0,20,110,0,5,45,0,1,0,0,0,2
245,3420,2,bus,0,1,1,0,0,360,80,0,0,25,50,0,15,55,0,2,0,0,0,2
245,3421,2,bus,0,1,1,0,0,345,70,0,0,35,95,0,15,40,0,1,0,0,0,2
245,3422,2,bus,0,1,1,0,0,300,70,0,0,30,65,0,5,45,0,1,0,0,0,2
245,3423,3,air,0,1,1,0,0,345,90,0,0,35,50,0,20,35,0,2,0,0,0,2
245,3424,3,air,0,1,1,0,0,330,50,0,0,30,65,0,15,55,0,3,0,0,0,2
245,3425,2,bus,0,1,1,0,0,360,60,0,0,30,95,0,25,45,0,1,0,0,0,2
245,3426,3,air,0,1,1,0,0,390,50,0,0,25,50,0,25,55,0,3,0,0,0,2
245,3427,3,air,0,1,1,0,0,330,80,0,0,30,65,0,20,35,0,2,0,0,0,2
245,3428,2,bus,0,1,1,0,0,390,70,0,0,15,95,0,5,45,0,1,0,0,0,2
245,3429,2,bus,0,1,1,0,0,330,60,0,0,30,110,0,25,45,0,3,0,0,0,2
245,3430,3,air,0,1,1,0,0,420,90,0,0,20,65,0,15,35,0,3,0,0,0,2
246,3431,3,air,0,1,1,1,0,330,90,140,0,35,80,65,25,35,15,2,1,0,1,3
246,3432,4,rail,0,1,1,1,0,390,80,155,0,25,65,45,15,45,15,1,3,0,1,3
246,3433,4,rail,0,1,1,1,0,420,60,140,0,20,95,75,15,45,10,1,3,0,1,3
246,3434,3,air,0,1,1,1,0,390,70,140,0,15,95,65,5,35,20,2,3,0,1,3
246,3435,4,rail,0,1,1,1,0,420,50,130,0,20,80,65,20,35,25,2,1,0,1,3
246,3436,4,rail,0,1,1,1,0,390,70,130,0,35,110,35,25,45,10,3,1,0,1,3
246,3437,3,air,0,1,1,1,0,330,90,120,0,35,50,65,25,55,5,3,1,0,1,3
246,3438,3,air,0,1,1,1,0,390,90,120,0,35,80,55,5,45,15,3,1,0,1,3
246,3439,4,rail,0,1,1,1,0,300,80,170,0,35,80,55,10,40,25,1,2,0,1,3
246,3440,3,air,0,1,1,1,0,345,70,170,0,35,50,45,25,55,5,3,2,0,1,3
246,3441,3,air,0,1,1,1,0,390,60,155,0,25,65,55,15,50,15,3,2,0,1,3
246,3442,3,air,0,1,1,1,0,360,50,120,0,35,80,75,15,40,10,3,2,0,1,3
246,3443,3,air,0,1,1,1,0,300,50,120,0,35,95,65,5,50,10,2,1,0,1,3
246,3444,4,rail,0,1,1,1,0,345,60,155,0,30,65,45,20,55,5,1,2,0,1,3
247,3445,4,rail,1,1,0,1,275,330,0,120,50,35,0,45,20,0,5,0,1,0,1,3
247,3446,1,car,1,1,0,1,275,330,0,170,45,15,0,55,5,0,25,0,3,0,1,3
247,3447,1,car,1,1,0,1,275,390,0,155,45,15,0,35,25,0,5,0,1,0,1,3
247,3448,4,rail,1,1,0,1,300,300,0,155,45,15,0,65,10,0,20,0,1,0,1,3
247,3449,1,car,1,1,0,1,390,390,0,155,35,35,0,65,10,0,15,0,3,0,1,3
247,3450,4,rail,1,1,0,1,275,360,0,155,40,30,0,55,20,0,5,0,3,0,1,3
247,3451,4,rail,1,1,0,1,250,390,0,170,45,20,0,35,25,0,15,0,3,0,1,3
247,3452,4,rail,1,1,0,1,275,360,0,170,40,30,0,35,10,0,15,0,3,0,1,3
247,3453,4,rail,1,1,0,1,275,390,0,155,30,25,0,65,15,0,25,0,2,0,1,3
247,3454,4,rail,1,1,0,1,390,390,0,120,30,25,0,65,25,0,15,0,1,0,1,3
247,3455,4,rail,1,1,0,1,275,330,0,120,50,25,0,55,25,0,5,0,3,0,1,3
247,3456,4,rail,1,1,0,1,390,420,0,130,35,15,0,55,25,0,15,0,1,0,1,3
247,3457,1,car,1,1,0,1,345,345,0,140,30,35,0,65,5,0,15,0,1,0,1,3
247,3458,4,rail,1,1,0,1,250,300,0,140,40,30,0,75,15,0,20,0,2,0,1,3
248,3459,3,air,1,1,1,1,250,330,80,130,50,30,50,55,15,55,10,2,1,1,1,1
248,3460,4,rail,1,1,1,1,275,360,70,120,50,25,65,65,10,50,10,1,2,1,1,1
248,3461,4,rail,1,1,1,1,300,330,70,140,30,35,95,75,15,50,25,1,2,1,1,1
