id,obs_id,choice,chosen_alt,av_1,av_2,timept,timecar,costpt,costcar,walkingtimept,waitingtimept,nbtransf,ovt_pt_transit,housetype,ownhouse,income,gender,st,caravail,education,age,destact,nbcar,nbhousehold
95240283,1469,1,transit,1,1,88,30,8.4,2.04,21,10,3,31,2,2,3,1,True,1,1,3,1,1,4
95240293,1470,2,private,1,1,64,17,8.4,1.25,37,0,0,37,2,2,3,2,True,1,2,1,2,1,4
95240294,1471,2,private,1,1,315,138,43.6,11.36,73,18,6,91,2,2,3,2,True,1,2,1,6,1,4
95240296,1472,2,private,1,1,58,20,6.4,1.52,19,3,2,22,2,2,3,2,True,1,1,2,5,1,4
95240328,1473,1,transit,1,1,304,233,137.6,33.09,30,23,4,53,1,1,5,1,True,1,1,4,3,1,2
95240344,1474,2,private,1,1,72,16,6.0,1.22,30,2,1,32,2,2,3,1,False,1,1,1,1,1,3
95240344,1475,2,private,1,1,138,69,25.2,4.85,44,9,2,53,2,2,3,1,False,1,1,1,4,1,3
95240363,1476,1,transit,1,1,213,76,20.8,8.35,52,42,4,94,2,2,5,1,True,1,2,1,1,1,2
95240420,1477,1,transit,1,1,114,44,16.8,5.1,26,7,4,33,1,2,2,2,True,1,1,2,1,1,4
95240420,1478,1,transit,1,1,287,198,110.2,27.93,22,16,2,38,1,2,2,2,True,1,1,2,4,1,4
95240423,1479,2,private,1,1,176,41,20.0,3.67,41,43,5,84,2,2,4,2,True,1,2,1,2,1,2
95240423,1480,2,private,1,1,48,17,6.4,1.29,21,2,1,23,2,2,4,2,True,1,2,1,1,1,2
95240424,1481,1,transit,1,1,137,40,22.8,4.1,34,8,4,42,2,2,5,1,True,1,1,1,1,1,2
95240431,1482,2,private,1,1,33,2,6.0,0.28,29,0,0,29,2,2,1,2,False,1,1,3,2,1,1
95240431,1483,2,private,1,1,170,24,19.8,1.78,54,40,2,94,2,2,1,2,False,1,1,3,2,1,1
95240431,1484,2,private,1,1,53,19,4.2,1.58,21,8,2,29,2,2,1,2,False,1,1,3,6,1,1
95240439,1485,2,private,1,1,189,50,15.8,4.07,90,13,3,103,2,2,6,1,True,1,2,2,1,2,2
95240444,1486,2,private,1,1,225,78,16.8,5.81,121,17,6,138,2,2,5,1,False,1,0,2,1,2,5
95240444,1487,2,private,1,1,122,42,16.4,5.48,18,14,3,32,2,2,5,1,False,1,0,2,6,2,5
95240547,1488,2,private,1,1,335,110,56.2,12.61,103,48,5,151,2,1,6,1,True,1,2,2,1,2,4
95240585,1489,1,transit,1,1,354,119,52.2,18.84,34,100,8,134,2,1,2,1,True,1,1,4,3,1,2
95240586,1490,1,transit,1,1,290,129,58.4,18.8,26,72,10,98,2,1,2,2,True,0,1,4,3,1,2
95240643,1491,2,private,1,1,120,29,12.4,3.33,21,32,3,53,2,1,3,2,True,1,1,4,4,1,1
95240671,1492,2,private,1,1,87,14,7.2,1.12,53,0,0,53,2,2,5,2,False,1,1,1,1,1,2
95240671,1493,2,private,1,1,191,34,14.8,3.38,108,23,3,131,2,2,5,2,False,1,1,1,1,1,2
95240679,1494,2,private,1,1,113,58,14.4,4.96,25,16,3,41,2,2,4,1,True,1,2,2,3,2,3
95240835,1495,1,transit,1,1,26,8,4.2,0.71,14,0,0,14,1,1,2,2,True,1,1,3,2,1,1
95240891,1496,2,private,1,1,19,4,0.0,0.36,19,0,0,19,1,1,5,1,False,1,1,4,2,2,2
95240987,1497,1,transit,1,1,50,20,9.8,1.67,20,0,0,20,1,1,2,2,True,0,1,3,7,0,1
95241061,1498,1,transit,1,1,745,388,184.8,43.32,26,88,14,114,1,1,3,1,True,1,1,4,6,1,2
95241108,1499,2,private,1,1,231,78,29.2,9.44,68,43,5,111,1,1,5,1,False,1,1,4,5,1,2
96040078,1500,1,transit,1,1,141,10,21.2,0.66,52,35,3,87,1,1,3,1,False,1,1,3,1,2,2
96040108,1501,2,private,1,1,115,16,8.4,1.23,70,0,2,70,1,2,6,2,False,1,2,2,3,2,4
96040213,1502,2,private,1,1,50,20,8.4,1.46,25,3,1,28,2,1,4,1,False,1,1,3,1,2,2
96040214,1503,2,private,1,1,25,15,4.2,1.09,9,0,0,9,2,1,4,2,False,1,1,4,1,2,2
96040311,1504,2,private,1,1,156,28,12.8,2.21,104,2,2,106,2,2,4,2,False,1,1,4,2,1,2
96040355,1505,2,private,1,1,118,40,10.4,4.25,14,28,3,42,1,1,6,1,True,1,2,3,1,1,5
96040363,1506,2,private,1,1,56,15,4.2,1.11,20,16,2,36,1,1,4,2,False,1,1,3,2,2,2
96040363,1507,2,private,1,1,46,10,4.2,0.75,14,9,1,23,1,1,4,2,False,1,1,3,10,2,2
96040369,1508,2,private,1,1,9,2,2.2,0.14,9,0,0,9,1,1,6,1,False,1,1,3,1,2,3
96040370,1509,1,transit,1,1,117,37,25.4,2.98,53,4,2,57,1,1,6,2,True,1,1,3,1,2,3
96040381,1510,1,transit,1,1,111,46,24.0,5.74,17,15,3,32,1,1,6,2,True,1,0,1,1,2,5
96040382,1511,1,transit,1,1,41,15,4.2,1.59,7,9,1,16,1,1,6,1,True,1,1,1,1,2,5
96040427,1512,2,private,1,1,219,70,37.4,5.18,74,62,3,136,1,1,3,2,False,1,2,3,1,2,2
96040433,1513,2,private,1,1,84,17,6.0,1.3,66,0,0,66,1,1,4,2,False,1,1,2,5,2,2
96040452,1514,1,transit,1,1,91,19,6.0,1.42,73,0,0,73,1,1,3,2,True,0,1,1,1,2,4
96040496,1515,2,private,1,1,106,29,12.4,2.69,36,18,2,54,1,2,6,2,True,1,3,3,1,1,2
96040515,1516,2,private,1,1,202,19,12.6,1.36,76,41,4,117,1,1,5,1,False,1,1,4,7,2,2
96040531,1517,2,private,1,1,148,40,10.4,3.92,28,69,4,97,1,2,2,2,False,1,1,2,1,1,5
96040537,1518,2,private,1,1,139,43,14.4,3.18,116,0,0,116,1,1,4,2,False,1,1,3,4,2,5
96040537,1519,2,private,1,1,71,12,6.0,0.94,57,0,0,57,1,1,4,2,False,1,1,3,4,2,5
96040538,1520,2,private,1,1,118,24,11.4,1.77,70,10,2,80,1,1,4,1,False,1,1,3,7,2,5
96040538,1521,2,private,1,1,140,28,12.6,2.23,53,23,3,76,1,1,4,1,False,1,1,3,1,2,5
